link,time,tweet,topic_idx,topic,similarity,writer,reader1,reader2,reader3,avg_readers,averages,russell
https://x.com/renho_sha/status/1852211287809495543,2024-11-01T04:49:18+00:00,野党がまとまれば政権交代可能でも、参議院とのねじれが生じ国政が不安定に。 とはいえ、17ある衆議院の常任委員会の委員長も与党独占が終わり、委員会によっては野党が過半数を占めるにことで政府の「束ね法案」や筋の悪い法案審議、ならびに野党提出法案さえも与党の数の力ではなく丁寧に行われていくことになります。その丁寧な法案審議の結果が参議院に送付されれば参議院において良識の府としての審議が可能になります。 ここで、初めて「国会改革」がリアルに実現されていくことが可能です。総選挙で民意が示した大きな成果だと思います。 自民党の政治とカネ問題で野党が議席を増やしたにもかかわらず、政治とカネ問題改革以外の政策協議を自民党と行う野党ではなく、今行うことは何か。 優先順位は何で、総選挙で国民が求めた政治の景色は何なのでしょうか,4,選挙妨害対策,0.3831523,"{'joy': '0.55', 'sadness': '0.58', 'anticipation': '1.06', 'surprise': '0.55', 'anger': '0.29', 'fear': '0.22', 'disgust': '0.23', 'trust': '0.63'}","{'joy': '0.91', 'sadness': '0.75', 'anticipation': '1.21', 'surprise': '0.44', 'anger': '0.42', 'fear': '0.39', 'disgust': '0.32', 'trust': '0.98'}","{'joy': '0.91', 'sadness': '0.75', 'anticipation': '1.21', 'surprise': '0.44', 'anger': '0.42', 'fear': '0.39', 'disgust': '0.32', 'trust': '0.98'}","{'joy': '0.91', 'sadness': '0.75', 'anticipation': '1.21', 'surprise': '0.44', 'anger': '0.42', 'fear': '0.39', 'disgust': '0.32', 'trust': '0.98'}","{'joy': '0.91', 'sadness': '0.75', 'anticipation': '1.21', 'surprise': '0.44', 'anger': '0.42', 'fear': '0.39', 'disgust': '0.32', 'trust': '0.98'}","{'joy': 0.84, 'sadness': 0.72, 'anticipation': 1.18, 'surprise': 0.46, 'anger': 0.39, 'fear': 0.36, 'disgust': 0.3, 'trust': 0.91}","{'arousal': 0.4734496124031008, 'valance': 0.016279069767441864}"
https://x.com/renho_sha/status/1928356076103290969,2025-05-30T07:41:30+00:00,58.7万人が選択的夫婦別姓の実現まで結婚待機しているとの調査が出ました。この人たちの声に応え、若い人たちが選択できる自由を実現したいと強く思います。 法案提出しなかった自民党、態度不明な公明党に憤りを覚えます。 「選択的夫婦別姓」28年ぶり国会審議入り立憲・国民・維新の法案乱立で今国会成立のめど立たず,15,パートナーシップ制度,0.38209033,"{'joy': '0.51', 'sadness': '1.51', 'anticipation': '0.74', 'surprise': '1.73', 'anger': '0.63', 'fear': '0.62', 'disgust': '0.94', 'trust': '0.51'}","{'joy': '0.44', 'sadness': '1.33', 'anticipation': '1.04', 'surprise': '1.25', 'anger': '0.79', 'fear': '0.56', 'disgust': '0.88', 'trust': '0.79'}","{'joy': '0.44', 'sadness': '1.33', 'anticipation': '1.04', 'surprise': '1.25', 'anger': '0.79', 'fear': '0.56', 'disgust': '0.88', 'trust': '0.79'}","{'joy': '0.44', 'sadness': '1.33', 'anticipation': '1.04', 'surprise': '1.25', 'anger': '0.79', 'fear': '0.56', 'disgust': '0.88', 'trust': '0.79'}","{'joy': '0.44', 'sadness': '1.33', 'anticipation': '1.04', 'surprise': '1.25', 'anger': '0.79', 'fear': '0.56', 'disgust': '0.88', 'trust': '0.79'}","{'joy': 0.45, 'sadness': 1.37, 'anticipation': 0.98, 'surprise': 1.35, 'anger': 0.76, 'fear': 0.57, 'disgust': 0.89, 'trust': 0.73}","{'arousal': 0.48605633802816905, 'valance': -0.23028169014084515}"
https://x.com/renho_sha/status/1848138135362056656,2024-10-20T23:04:02+00:00,あとでね！ 港区渋谷区は、私が幼稚園から大学まで通った思い入れのある東京。 東京7区の松尾あきひろ候補者です。 松尾あきひろ立憲民主党・東京区港区・渋谷区衆議院議員・弁護士,12,多摩モノレールの延伸,0.37561917,"{'joy': '1.16', 'sadness': '0.00', 'anticipation': '1.85', 'surprise': '1.08', 'anger': '0.12', 'fear': '0.00', 'disgust': '0.02', 'trust': '1.67'}","{'joy': '0.95', 'sadness': '0.09', 'anticipation': '2.01', 'surprise': '0.77', 'anger': '0.24', 'fear': '0.04', 'disgust': '0.12', 'trust': '1.58'}","{'joy': '0.95', 'sadness': '0.09', 'anticipation': '2.01', 'surprise': '0.77', 'anger': '0.24', 'fear': '0.04', 'disgust': '0.12', 'trust': '1.58'}","{'joy': '0.95', 'sadness': '0.09', 'anticipation': '2.01', 'surprise': '0.77', 'anger': '0.24', 'fear': '0.04', 'disgust': '0.12', 'trust': '1.58'}","{'joy': '0.95', 'sadness': '0.09', 'anticipation': '2.01', 'surprise': '0.77', 'anger': '0.24', 'fear': '0.04', 'disgust': '0.12', 'trust': '1.58'}","{'joy': 0.99, 'sadness': 0.07, 'anticipation': 1.98, 'surprise': 0.83, 'anger': 0.22, 'fear': 0.03, 'disgust': 0.1, 'trust': 1.6}","{'arousal': 0.5128865979381442, 'valance': 0.3152920962199312}"
https://x.com/renho_sha/status/1881103173282402602,2025-01-19T22:15:20+00:00,おはようございます。 今日は大寒 東京は少し暖かめ予報ですが、暖かくしてお出かけくださいね,10,地下シェルターの整備計画,0.37472826,"{'joy': '0.84', 'sadness': '0.16', 'anticipation': '1.58', 'surprise': '0.15', 'anger': '0.13', 'fear': '0.15', 'disgust': '0.05', 'trust': '0.52'}","{'joy': '1.02', 'sadness': '0.26', 'anticipation': '0.95', 'surprise': '0.30', 'anger': '0.09', 'fear': '0.18', 'disgust': '0.04', 'trust': '0.80'}","{'joy': '1.02', 'sadness': '0.26', 'anticipation': '0.95', 'surprise': '0.30', 'anger': '0.09', 'fear': '0.18', 'disgust': '0.04', 'trust': '0.80'}","{'joy': '1.02', 'sadness': '0.26', 'anticipation': '0.95', 'surprise': '0.30', 'anger': '0.09', 'fear': '0.18', 'disgust': '0.04', 'trust': '0.80'}","{'joy': '1.02', 'sadness': '0.26', 'anticipation': '0.95', 'surprise': '0.30', 'anger': '0.09', 'fear': '0.18', 'disgust': '0.04', 'trust': '0.80'}","{'joy': 0.98, 'sadness': 0.24, 'anticipation': 1.08, 'surprise': 0.27, 'anger': 0.1, 'fear': 0.17, 'disgust': 0.04, 'trust': 0.74}","{'arousal': 0.5005524861878453, 'valance': 0.2599447513812154}"
https://x.com/renho_sha/status/1808080130977550428,2024-07-02T10:07:50+00:00,東京には光と影がある。私は影に光をあてる都知事になる。 若者が何かを諦めないでいい東京。若者が夢を持てる東京。あなたの生き方を尊重する都知事に。 子どもが大きくなった時に誇れる東京都にしましょう,12,多摩モノレールの延伸,0.3729496,"{'joy': '0.79', 'sadness': '0.30', 'anticipation': '2.23', 'surprise': '0.72', 'anger': '0.21', 'fear': '0.02', 'disgust': '0.11', 'trust': '1.48'}","{'joy': '0.68', 'sadness': '0.16', 'anticipation': '2.29', 'surprise': '0.68', 'anger': '0.40', 'fear': '0.24', 'disgust': '0.10', 'trust': '1.26'}","{'joy': '0.68', 'sadness': '0.16', 'anticipation': '2.29', 'surprise': '0.68', 'anger': '0.40', 'fear': '0.24', 'disgust': '0.10', 'trust': '1.26'}","{'joy': '0.68', 'sadness': '0.16', 'anticipation': '2.29', 'surprise': '0.68', 'anger': '0.40', 'fear': '0.24', 'disgust': '0.10', 'trust': '1.26'}","{'joy': '0.68', 'sadness': '0.16', 'anticipation': '2.29', 'surprise': '0.68', 'anger': '0.40', 'fear': '0.24', 'disgust': '0.10', 'trust': '1.26'}","{'joy': 0.7, 'sadness': 0.19, 'anticipation': 2.28, 'surprise': 0.69, 'anger': 0.36, 'fear': 0.2, 'disgust': 0.1, 'trust': 1.3}","{'arousal': 0.5207903780068729, 'valance': 0.21374570446735397}"
https://x.com/renho_sha/status/1894349507242201265,2025-02-25T11:31:32+00:00,実現したい政策合意を否定はしません。与野党がより良い政策実現に向けた合意をするのは理想。 が、115兆円もの予算案全体の見直しを提案実現するのも国会の役割です。 都合よく一部合意で全体を良しとする国会の在り方を評価する総理の言葉は政府与党の都合でしかないかと,15,パートナーシップ制度,0.36850572,"{'joy': '0.26', 'sadness': '0.32', 'anticipation': '1.05', 'surprise': '0.55', 'anger': '0.35', 'fear': '0.14', 'disgust': '0.27', 'trust': '0.71'}","{'joy': '0.35', 'sadness': '0.65', 'anticipation': '1.04', 'surprise': '0.55', 'anger': '0.94', 'fear': '0.21', 'disgust': '0.56', 'trust': '0.81'}","{'joy': '0.35', 'sadness': '0.65', 'anticipation': '1.04', 'surprise': '0.55', 'anger': '0.94', 'fear': '0.21', 'disgust': '0.56', 'trust': '0.81'}","{'joy': '0.35', 'sadness': '0.65', 'anticipation': '1.04', 'surprise': '0.55', 'anger': '0.94', 'fear': '0.21', 'disgust': '0.56', 'trust': '0.81'}","{'joy': '0.35', 'sadness': '0.65', 'anticipation': '1.04', 'surprise': '0.55', 'anger': '0.94', 'fear': '0.21', 'disgust': '0.56', 'trust': '0.81'}","{'joy': 0.33, 'sadness': 0.58, 'anticipation': 1.04, 'surprise': 0.55, 'anger': 0.82, 'fear': 0.2, 'disgust': 0.5, 'trust': 0.79}","{'arousal': 0.4931392931392932, 'valance': -0.11975051975051977}"
https://x.com/renho_sha/status/1901456865621688620,2025-03-17T02:13:38+00:00,去年の参議院政治倫理審査会で世耕弘成議員に問うために調査していた時、裏金議員が百貨店で使ったと報告した額が数千円、数万円で消費税等の端数が発生していないのを疑念に思いましたが、後である自民党議員から「商品券だよ」と耳打ちされました。 闇は深いと思います。 速報商品券配布は歴代首相の慣例と自民参院議員,8,税の偏在是正措置,0.36560458,"{'joy': '0.43', 'sadness': '0.75', 'anticipation': '0.28', 'surprise': '1.82', 'anger': '0.43', 'fear': '0.44', 'disgust': '0.58', 'trust': '0.45'}","{'joy': '0.40', 'sadness': '0.62', 'anticipation': '0.27', 'surprise': '1.56', 'anger': '0.77', 'fear': '0.40', 'disgust': '0.93', 'trust': '0.49'}","{'joy': '0.40', 'sadness': '0.62', 'anticipation': '0.27', 'surprise': '1.56', 'anger': '0.77', 'fear': '0.40', 'disgust': '0.93', 'trust': '0.49'}","{'joy': '0.40', 'sadness': '0.62', 'anticipation': '0.27', 'surprise': '1.56', 'anger': '0.77', 'fear': '0.40', 'disgust': '0.93', 'trust': '0.49'}","{'joy': '0.40', 'sadness': '0.62', 'anticipation': '0.27', 'surprise': '1.56', 'anger': '0.77', 'fear': '0.40', 'disgust': '0.93', 'trust': '0.49'}","{'joy': 0.41, 'sadness': 0.65, 'anticipation': 0.27, 'surprise': 1.61, 'anger': 0.7, 'fear': 0.41, 'disgust': 0.86, 'trust': 0.48}","{'arousal': 0.5448979591836733, 'valance': -0.23525046382189232}"
https://x.com/renho_sha/status/1837574551565488140,2024-09-21T19:28:08+00:00,大谷選手へのよりも。頑張りましょうとメッセージを残すよりも。内閣総理大臣が最優先するのは今進む能登災害への支援です。予備費の迅速な支援を望みます。9/10の予備費使用決定から更に求められる支援があります。 定例会見が内閣官房副長官に代わることが多く、石川県大雨特別警報への冒頭発言がなかった官房長官。 退く総理と進む総裁選。 行政が停滞しないことを願うと同時に石川県での被災が最小限になることを願います,10,地下シェルターの整備計画,0.36525518,"{'joy': '1.05', 'sadness': '0.68', 'anticipation': '2.04', 'surprise': '1.19', 'anger': '0.37', 'fear': '0.34', 'disgust': '0.24', 'trust': '1.62'}","{'joy': '0.69', 'sadness': '0.91', 'anticipation': '1.59', 'surprise': '0.99', 'anger': '0.43', 'fear': '0.47', 'disgust': '0.44', 'trust': '1.47'}","{'joy': '0.69', 'sadness': '0.91', 'anticipation': '1.59', 'surprise': '0.99', 'anger': '0.43', 'fear': '0.47', 'disgust': '0.44', 'trust': '1.47'}","{'joy': '0.69', 'sadness': '0.91', 'anticipation': '1.59', 'surprise': '0.99', 'anger': '0.43', 'fear': '0.47', 'disgust': '0.44', 'trust': '1.47'}","{'joy': '0.69', 'sadness': '0.91', 'anticipation': '1.59', 'surprise': '0.99', 'anger': '0.43', 'fear': '0.47', 'disgust': '0.44', 'trust': '1.47'}","{'joy': 0.76, 'sadness': 0.86, 'anticipation': 1.68, 'surprise': 1.03, 'anger': 0.42, 'fear': 0.44, 'disgust': 0.4, 'trust': 1.5}","{'arousal': 0.4784203102961917, 'valance': 0.040620592383638895}"
https://x.com/daisuke_kan/status/1809387126913716722,2024-07-06T00:41:22+00:00,明日の都知事選は 東部ダンス選手権とかぶってるけど それなら期日前投票行ってください 今日20時までできます ダンサーにも関係大有りです 公約を達成しなかった人は替える 替えた人がダメだったら、4年後また替える 投票率を上げて政治家に緊張感を持たせる必要があります 蓮舫さんを支持します,4,選挙妨害対策,0.36525103,"{'joy': '0.49', 'sadness': '0.15', 'anticipation': '1.89', 'surprise': '0.33', 'anger': '0.31', 'fear': '0.04', 'disgust': '0.15', 'trust': '0.91'}","{'joy': '0.67', 'sadness': '0.06', 'anticipation': '2.00', 'surprise': '0.34', 'anger': '0.47', 'fear': '0.10', 'disgust': '0.21', 'trust': '1.17'}","{'joy': '0.67', 'sadness': '0.06', 'anticipation': '2.00', 'surprise': '0.34', 'anger': '0.47', 'fear': '0.10', 'disgust': '0.21', 'trust': '1.17'}","{'joy': '0.67', 'sadness': '0.06', 'anticipation': '2.00', 'surprise': '0.34', 'anger': '0.47', 'fear': '0.10', 'disgust': '0.21', 'trust': '1.17'}","{'joy': '0.67', 'sadness': '0.06', 'anticipation': '2.00', 'surprise': '0.34', 'anger': '0.47', 'fear': '0.10', 'disgust': '0.21', 'trust': '1.17'}","{'joy': 0.63, 'sadness': 0.08, 'anticipation': 1.98, 'surprise': 0.34, 'anger': 0.44, 'fear': 0.09, 'disgust': 0.2, 'trust': 1.12}","{'arousal': 0.5147540983606558, 'valance': 0.21413934426229508}"
https://x.com/renho_sha/status/1863756327715311677,2024-12-03T01:25:10+00:00,企業団体献金の禁止はもちろん。 二世三世議員が、引退した国会議員の親から非課税で集めた政治献金、政治団体をも世襲相続できることも禁止すべきです。 自民党が長く守ってきた政治とカネ、全てを改革する国会にしましょう。 -. 政治家になるチャンスをすべての人に平等に、まずは政治資金の世襲制限を 古い政治を変えるためには、多様な性別や世代の当事者が政治の世界に入り、さまざまな声をより政策に反映させることが重要です。各政党は、政治参加の機会増大、多様な人,4,選挙妨害対策,0.36426654,"{'joy': '0.25', 'sadness': '0.47', 'anticipation': '1.40', 'surprise': '0.60', 'anger': '0.40', 'fear': '0.30', 'disgust': '0.35', 'trust': '0.67'}","{'joy': '0.21', 'sadness': '0.54', 'anticipation': '1.41', 'surprise': '0.66', 'anger': '0.77', 'fear': '0.22', 'disgust': '0.48', 'trust': '0.71'}","{'joy': '0.21', 'sadness': '0.54', 'anticipation': '1.41', 'surprise': '0.66', 'anger': '0.77', 'fear': '0.22', 'disgust': '0.48', 'trust': '0.71'}","{'joy': '0.21', 'sadness': '0.54', 'anticipation': '1.41', 'surprise': '0.66', 'anger': '0.77', 'fear': '0.22', 'disgust': '0.48', 'trust': '0.71'}","{'joy': '0.21', 'sadness': '0.54', 'anticipation': '1.41', 'surprise': '0.66', 'anger': '0.77', 'fear': '0.22', 'disgust': '0.48', 'trust': '0.71'}","{'joy': 0.22, 'sadness': 0.53, 'anticipation': 1.41, 'surprise': 0.65, 'anger': 0.7, 'fear': 0.24, 'disgust': 0.45, 'trust': 0.7}","{'arousal': 0.5112244897959184, 'valance': -0.09122448979591836}"
https://x.com/renho_sha/status/1858259243750809840,2024-11-17T21:21:43+00:00,企業団体献金の廃止は過去の不祥事を受けた法改正で積み残されてきた最大の課題です。 自民党の反対で常に先送り。 それを知っていながら。 野党が一致すれば自民が反対でも企業団体献金廃止が実現できるのに「全党賛成なら」との条件をつけ、あたかも自分たちは反対してないとアピールする姿勢,4,選挙妨害対策,0.36351871,"{'joy': '0.24', 'sadness': '0.78', 'anticipation': '0.86', 'surprise': '0.77', 'anger': '0.58', 'fear': '0.41', 'disgust': '0.61', 'trust': '0.54'}","{'joy': '0.23', 'sadness': '0.81', 'anticipation': '0.82', 'surprise': '0.68', 'anger': '1.16', 'fear': '0.35', 'disgust': '1.00', 'trust': '0.60'}","{'joy': '0.23', 'sadness': '0.81', 'anticipation': '0.82', 'surprise': '0.68', 'anger': '1.16', 'fear': '0.35', 'disgust': '1.00', 'trust': '0.60'}","{'joy': '0.23', 'sadness': '0.81', 'anticipation': '0.82', 'surprise': '0.68', 'anger': '1.16', 'fear': '0.35', 'disgust': '1.00', 'trust': '0.60'}","{'joy': '0.23', 'sadness': '0.81', 'anticipation': '0.82', 'surprise': '0.68', 'anger': '1.16', 'fear': '0.35', 'disgust': '1.00', 'trust': '0.60'}","{'joy': 0.23, 'sadness': 0.8, 'anticipation': 0.83, 'surprise': 0.7, 'anger': 1.04, 'fear': 0.36, 'disgust': 0.92, 'trust': 0.59}","{'arousal': 0.4946983546617915, 'valance': -0.28062157221206585}"
https://x.com/WeWantFuture/status/1809042861624807786,2024-07-05T01:53:23+00:00,蓮舫さんと連帯する共鳴の市民メッセージ 中田クルミ俳優 長田杏奈美容ライター 有田芳生ジャーナリスト・前参議院議員 #蓮舫と次の東京へ#蓮舫一択 中田クルミ 有田芳生,18,都職員のチャットGPT使用,0.36254078,"{'joy': '1.17', 'sadness': '0.00', 'anticipation': '1.18', 'surprise': '1.02', 'anger': '0.19', 'fear': '0.00', 'disgust': '0.16', 'trust': '1.06'}","{'joy': '1.01', 'sadness': '0.01', 'anticipation': '1.20', 'surprise': '0.79', 'anger': '0.20', 'fear': '0.03', 'disgust': '0.33', 'trust': '1.01'}","{'joy': '1.01', 'sadness': '0.01', 'anticipation': '1.20', 'surprise': '0.79', 'anger': '0.20', 'fear': '0.03', 'disgust': '0.33', 'trust': '1.01'}","{'joy': '1.01', 'sadness': '0.01', 'anticipation': '1.20', 'surprise': '0.79', 'anger': '0.20', 'fear': '0.03', 'disgust': '0.33', 'trust': '1.01'}","{'joy': '1.01', 'sadness': '0.01', 'anticipation': '1.20', 'surprise': '0.79', 'anger': '0.20', 'fear': '0.03', 'disgust': '0.33', 'trust': '1.01'}","{'joy': 1.04, 'sadness': 0.01, 'anticipation': 1.2, 'surprise': 0.84, 'anger': 0.2, 'fear': 0.02, 'disgust': 0.3, 'trust': 1.02}","{'arousal': 0.5384449244060476, 'valance': 0.26652267818574515}"
https://x.com/renho_sha/status/1880723273429950488,2025-01-18T21:05:45+00:00,与党宣言じゃん。 国民民主・玉木雄一郎代表、夫婦別姓の立民案に慎重「政局的にすべきではない,4,選挙妨害対策,0.3578653,"{'joy': '0.68', 'sadness': '0.56', 'anticipation': '0.85', 'surprise': '1.72', 'anger': '0.38', 'fear': '0.33', 'disgust': '0.55', 'trust': '0.75'}","{'joy': '0.40', 'sadness': '0.47', 'anticipation': '0.72', 'surprise': '1.10', 'anger': '0.65', 'fear': '0.12', 'disgust': '0.70', 'trust': '0.57'}","{'joy': '0.40', 'sadness': '0.47', 'anticipation': '0.72', 'surprise': '1.10', 'anger': '0.65', 'fear': '0.12', 'disgust': '0.70', 'trust': '0.57'}","{'joy': '0.40', 'sadness': '0.47', 'anticipation': '0.72', 'surprise': '1.10', 'anger': '0.65', 'fear': '0.12', 'disgust': '0.70', 'trust': '0.57'}","{'joy': '0.40', 'sadness': '0.47', 'anticipation': '0.72', 'surprise': '1.10', 'anger': '0.65', 'fear': '0.12', 'disgust': '0.70', 'trust': '0.57'}","{'joy': 0.46, 'sadness': 0.49, 'anticipation': 0.75, 'surprise': 1.22, 'anger': 0.6, 'fear': 0.16, 'disgust': 0.67, 'trust': 0.61}","{'arousal': 0.5356854838709677, 'valance': -0.10463709677419353}"
https://x.com/amneris84/status/1855951250401153209,2024-11-11T12:30:34+00:00,首相指名選挙の決戦投票で84票もの無効票が出たことについて、無効票を投じた国民民主党の玉木代表が「野党第1党が野党をまとめきれなかったということ」「野田代表のリーダーシップが問われる」と言うのに驚く。大事な判断を放棄したことを他者のせいにする。こういう無責任な態度は、理解し難い,4,選挙妨害対策,0.35596102,"{'joy': '0.57', 'sadness': '1.26', 'anticipation': '0.50', 'surprise': '1.86', 'anger': '0.71', 'fear': '0.56', 'disgust': '0.97', 'trust': '0.55'}","{'joy': '0.21', 'sadness': '0.99', 'anticipation': '0.24', 'surprise': '1.80', 'anger': '1.43', 'fear': '0.40', 'disgust': '1.46', 'trust': '0.66'}","{'joy': '0.21', 'sadness': '0.99', 'anticipation': '0.24', 'surprise': '1.80', 'anger': '1.43', 'fear': '0.40', 'disgust': '1.46', 'trust': '0.66'}","{'joy': '0.21', 'sadness': '0.99', 'anticipation': '0.24', 'surprise': '1.80', 'anger': '1.43', 'fear': '0.40', 'disgust': '1.46', 'trust': '0.66'}","{'joy': '0.21', 'sadness': '0.99', 'anticipation': '0.24', 'surprise': '1.80', 'anger': '1.43', 'fear': '0.40', 'disgust': '1.46', 'trust': '0.66'}","{'joy': 0.28, 'sadness': 1.04, 'anticipation': 0.29, 'surprise': 1.81, 'anger': 1.29, 'fear': 0.43, 'disgust': 1.36, 'trust': 0.64}","{'arousal': 0.5219887955182073, 'valance': -0.3280112044817927}"
https://x.com/tsuda/status/1901607470193373495,2025-03-17T12:12:05+00:00,自民党の内情ご本人自らご開示いただきありがとうございます。 ・党の中に ・同じ考えの議員がいて ・少なくないその議員が党の公認に影響力を発揮できる立場で ・参院全国比例で出馬させることを後押しした という構図ですね。いや自民党がこの問題についてどう考えてるか理解でき実に有意義です！ 杉田 水脈 17 自民党は貴方と違って多様性を認める党ですから、言論弾圧はしません。 私と同じ考えの議員は党の中にもいますよ,4,選挙妨害対策,0.35444975,"{'joy': '1.03', 'sadness': '0.22', 'anticipation': '1.00', 'surprise': '1.26', 'anger': '0.32', 'fear': '0.05', 'disgust': '0.32', 'trust': '1.33'}","{'joy': '0.96', 'sadness': '0.23', 'anticipation': '1.09', 'surprise': '1.46', 'anger': '0.48', 'fear': '0.10', 'disgust': '0.54', 'trust': '1.41'}","{'joy': '0.96', 'sadness': '0.23', 'anticipation': '1.09', 'surprise': '1.46', 'anger': '0.48', 'fear': '0.10', 'disgust': '0.54', 'trust': '1.41'}","{'joy': '0.96', 'sadness': '0.23', 'anticipation': '1.09', 'surprise': '1.46', 'anger': '0.48', 'fear': '0.10', 'disgust': '0.54', 'trust': '1.41'}","{'joy': '0.96', 'sadness': '0.23', 'anticipation': '1.09', 'surprise': '1.46', 'anger': '0.48', 'fear': '0.10', 'disgust': '0.54', 'trust': '1.41'}","{'joy': 0.97, 'sadness': 0.23, 'anticipation': 1.07, 'surprise': 1.42, 'anger': 0.45, 'fear': 0.09, 'disgust': 0.5, 'trust': 1.39}","{'arousal': 0.5277777777777778, 'valance': 0.13562091503267973}"
https://x.com/yoshii_r/status/1836324903047565476,2024-09-18T08:42:28+00:00,都知事選後、初めてメディアのインタビューに登場する蓮舫さん。「批判ばかりで怖い」などとテレビでバッシングされましたが、米大統領選ではハリスさんが厳しくトランプさんを批判しても、米国人が「批判ばかりで怖い」などと騒いでいる、という話はついぞ聞きません 「七夕決戦」から2カ月蓮舫さんが語る「今、そしてこれから,4,選挙妨害対策,0.3514789,"{'joy': '0.78', 'sadness': '0.44', 'anticipation': '0.63', 'surprise': '1.49', 'anger': '0.31', 'fear': '0.84', 'disgust': '0.51', 'trust': '0.91'}","{'joy': '1.04', 'sadness': '0.21', 'anticipation': '0.91', 'surprise': '1.80', 'anger': '0.27', 'fear': '0.52', 'disgust': '0.50', 'trust': '1.49'}","{'joy': '1.04', 'sadness': '0.21', 'anticipation': '0.91', 'surprise': '1.80', 'anger': '0.27', 'fear': '0.52', 'disgust': '0.50', 'trust': '1.49'}","{'joy': '1.04', 'sadness': '0.21', 'anticipation': '0.91', 'surprise': '1.80', 'anger': '0.27', 'fear': '0.52', 'disgust': '0.50', 'trust': '1.49'}","{'joy': '1.04', 'sadness': '0.21', 'anticipation': '0.91', 'surprise': '1.80', 'anger': '0.27', 'fear': '0.52', 'disgust': '0.50', 'trust': '1.49'}","{'joy': 0.99, 'sadness': 0.26, 'anticipation': 0.85, 'surprise': 1.74, 'anger': 0.28, 'fear': 0.58, 'disgust': 0.5, 'trust': 1.37}","{'arousal': 0.5388127853881279, 'valance': 0.08112633181126333}"
https://x.com/yamanoikazunori/status/1928351664987328801,2025-05-30T07:23:58+00:00,年金制度改革法案立民・野田代表が底上げ原資への「厚生年金」流用批判に反論 - 産経ニュース 年金制度改革法案立民・野田代表が底上げ原資への「厚生年金」流用批判に反論,9,ふるさと納税制度の見直し,0.34807456,"{'joy': '0.67', 'sadness': '0.45', 'anticipation': '0.62', 'surprise': '1.34', 'anger': '0.52', 'fear': '0.16', 'disgust': '0.51', 'trust': '0.45'}","{'joy': '0.45', 'sadness': '0.37', 'anticipation': '0.39', 'surprise': '1.18', 'anger': '0.71', 'fear': '0.02', 'disgust': '0.69', 'trust': '0.42'}","{'joy': '0.45', 'sadness': '0.37', 'anticipation': '0.39', 'surprise': '1.18', 'anger': '0.71', 'fear': '0.02', 'disgust': '0.69', 'trust': '0.42'}","{'joy': '0.45', 'sadness': '0.37', 'anticipation': '0.39', 'surprise': '1.18', 'anger': '0.71', 'fear': '0.02', 'disgust': '0.69', 'trust': '0.42'}","{'joy': '0.45', 'sadness': '0.37', 'anticipation': '0.39', 'surprise': '1.18', 'anger': '0.71', 'fear': '0.02', 'disgust': '0.69', 'trust': '0.42'}","{'joy': 0.49, 'sadness': 0.39, 'anticipation': 0.44, 'surprise': 1.21, 'anger': 0.67, 'fear': 0.05, 'disgust': 0.65, 'trust': 0.43}","{'arousal': 0.556581986143187, 'valance': -0.13602771362586608}"
https://x.com/renho_sha/status/1812307998846685288,2024-07-14T02:07:52+00:00,国会議員としてただ行政監視に力を入れてきました。 貴女、貴方が収めた税金が政官業の癒着、天下り団体の溜め金となっている事態を改善するために。 ご指摘の法則は初めて聞きましたが、誤解を恐れず言うと、私は「叩くための叩き」はしてきていません。 ご理解いただけると嬉しいです,8,税の偏在是正措置,0.34628624,"{'joy': '1.20', 'sadness': '0.42', 'anticipation': '0.98', 'surprise': '1.09', 'anger': '0.36', 'fear': '0.20', 'disgust': '0.41', 'trust': '1.13'}","{'joy': '0.88', 'sadness': '0.69', 'anticipation': '0.98', 'surprise': '0.97', 'anger': '0.78', 'fear': '0.39', 'disgust': '0.74', 'trust': '1.33'}","{'joy': '0.88', 'sadness': '0.69', 'anticipation': '0.98', 'surprise': '0.97', 'anger': '0.78', 'fear': '0.39', 'disgust': '0.74', 'trust': '1.33'}","{'joy': '0.88', 'sadness': '0.69', 'anticipation': '0.98', 'surprise': '0.97', 'anger': '0.78', 'fear': '0.39', 'disgust': '0.74', 'trust': '1.33'}","{'joy': '0.88', 'sadness': '0.69', 'anticipation': '0.98', 'surprise': '0.97', 'anger': '0.78', 'fear': '0.39', 'disgust': '0.74', 'trust': '1.33'}","{'joy': 0.94, 'sadness': 0.64, 'anticipation': 0.98, 'surprise': 0.99, 'anger': 0.7, 'fear': 0.35, 'disgust': 0.67, 'trust': 1.29}","{'arousal': 0.49298780487804883, 'valance': -0.013262195121951216}"
